"","date","province","country","lat","long","type","cases"
"826",2020-03-11,"","Georgia",42.3154,43.3569,"confirmed",9
"827",2020-03-11,"","Georgia",42.3154,43.3569,"death",0
"828",2020-03-11,"","Georgia",42.3154,43.3569,"recovered",0
"829",2020-03-10,"","Georgia",42.3154,43.3569,"confirmed",0
"830",2020-03-10,"","Georgia",42.3154,43.3569,"death",0
"831",2020-03-10,"","Georgia",42.3154,43.3569,"recovered",0
"832",2020-03-09,"","Georgia",42.3154,43.3569,"confirmed",2
"833",2020-03-09,"","Georgia",42.3154,43.3569,"death",0
"834",2020-03-09,"","Georgia",42.3154,43.3569,"recovered",0
"835",2020-03-08,"","Georgia",42.3154,43.3569,"confirmed",9
"836",2020-03-08,"","Georgia",42.3154,43.3569,"death",0
"837",2020-03-08,"","Georgia",42.3154,43.3569,"recovered",0
"838",2020-03-07,"","Georgia",42.3154,43.3569,"confirmed",0
"839",2020-03-07,"","Georgia",42.3154,43.3569,"death",0
"840",2020-03-07,"","Georgia",42.3154,43.3569,"recovered",0
"841",2020-03-06,"","Georgia",42.3154,43.3569,"confirmed",0
"842",2020-03-06,"","Georgia",42.3154,43.3569,"death",0
"843",2020-03-06,"","Georgia",42.3154,43.3569,"recovered",0
"844",2020-03-05,"","Georgia",42.3154,43.3569,"confirmed",1
"845",2020-03-05,"","Georgia",42.3154,43.3569,"death",0
"846",2020-03-05,"","Georgia",42.3154,43.3569,"recovered",0
"847",2020-03-04,"","Georgia",42.3154,43.3569,"confirmed",0
"848",2020-03-04,"","Georgia",42.3154,43.3569,"death",0
"849",2020-03-04,"","Georgia",42.3154,43.3569,"recovered",0
"850",2020-03-03,"","Georgia",42.3154,43.3569,"confirmed",0
"851",2020-03-03,"","Georgia",42.3154,43.3569,"death",0
"852",2020-03-03,"","Georgia",42.3154,43.3569,"recovered",0
"853",2020-03-02,"","Georgia",42.3154,43.3569,"confirmed",0
"854",2020-03-02,"","Georgia",42.3154,43.3569,"death",0
"855",2020-03-02,"","Georgia",42.3154,43.3569,"recovered",0
"856",2020-03-01,"","Georgia",42.3154,43.3569,"confirmed",2
"857",2020-03-01,"","Georgia",42.3154,43.3569,"death",0
"858",2020-03-01,"","Georgia",42.3154,43.3569,"recovered",0
"859",2020-02-29,"","Georgia",42.3154,43.3569,"confirmed",0
"860",2020-02-29,"","Georgia",42.3154,43.3569,"death",0
"861",2020-02-29,"","Georgia",42.3154,43.3569,"recovered",0
"862",2020-02-28,"","Georgia",42.3154,43.3569,"confirmed",0
"863",2020-02-28,"","Georgia",42.3154,43.3569,"death",0
"864",2020-02-28,"","Georgia",42.3154,43.3569,"recovered",0
"865",2020-02-27,"","Georgia",42.3154,43.3569,"confirmed",0
"866",2020-02-27,"","Georgia",42.3154,43.3569,"death",0
"867",2020-02-27,"","Georgia",42.3154,43.3569,"recovered",0
"868",2020-02-26,"","Georgia",42.3154,43.3569,"confirmed",1
"869",2020-02-26,"","Georgia",42.3154,43.3569,"death",0
"870",2020-02-26,"","Georgia",42.3154,43.3569,"recovered",0
"871",2020-02-25,"","Georgia",42.3154,43.3569,"confirmed",0
"872",2020-02-25,"","Georgia",42.3154,43.3569,"death",0
"873",2020-02-25,"","Georgia",42.3154,43.3569,"recovered",0
"874",2020-02-24,"","Georgia",42.3154,43.3569,"confirmed",0
"875",2020-02-24,"","Georgia",42.3154,43.3569,"death",0
"876",2020-02-24,"","Georgia",42.3154,43.3569,"recovered",0
"877",2020-02-23,"","Georgia",42.3154,43.3569,"confirmed",0
"878",2020-02-23,"","Georgia",42.3154,43.3569,"death",0
"879",2020-02-23,"","Georgia",42.3154,43.3569,"recovered",0
"880",2020-02-22,"","Georgia",42.3154,43.3569,"confirmed",0
"881",2020-02-22,"","Georgia",42.3154,43.3569,"death",0
"882",2020-02-22,"","Georgia",42.3154,43.3569,"recovered",0
"883",2020-02-21,"","Georgia",42.3154,43.3569,"confirmed",0
"884",2020-02-21,"","Georgia",42.3154,43.3569,"death",0
"885",2020-02-21,"","Georgia",42.3154,43.3569,"recovered",0
"886",2020-02-20,"","Georgia",42.3154,43.3569,"confirmed",0
"887",2020-02-20,"","Georgia",42.3154,43.3569,"death",0
"888",2020-02-20,"","Georgia",42.3154,43.3569,"recovered",0
"889",2020-02-19,"","Georgia",42.3154,43.3569,"confirmed",0
"890",2020-02-19,"","Georgia",42.3154,43.3569,"death",0
"891",2020-02-19,"","Georgia",42.3154,43.3569,"recovered",0
"892",2020-02-18,"","Georgia",42.3154,43.3569,"confirmed",0
"893",2020-02-18,"","Georgia",42.3154,43.3569,"death",0
"894",2020-02-18,"","Georgia",42.3154,43.3569,"recovered",0
"895",2020-02-17,"","Georgia",42.3154,43.3569,"confirmed",0
"896",2020-02-17,"","Georgia",42.3154,43.3569,"death",0
"897",2020-02-17,"","Georgia",42.3154,43.3569,"recovered",0
"898",2020-02-16,"","Georgia",42.3154,43.3569,"confirmed",0
"899",2020-02-16,"","Georgia",42.3154,43.3569,"death",0
"900",2020-02-16,"","Georgia",42.3154,43.3569,"recovered",0
"901",2020-02-15,"","Georgia",42.3154,43.3569,"confirmed",0
"902",2020-02-15,"","Georgia",42.3154,43.3569,"death",0
"903",2020-02-15,"","Georgia",42.3154,43.3569,"recovered",0
"904",2020-02-14,"","Georgia",42.3154,43.3569,"confirmed",0
"905",2020-02-14,"","Georgia",42.3154,43.3569,"death",0
"906",2020-02-14,"","Georgia",42.3154,43.3569,"recovered",0
"907",2020-02-13,"","Georgia",42.3154,43.3569,"confirmed",0
"908",2020-02-13,"","Georgia",42.3154,43.3569,"death",0
"909",2020-02-13,"","Georgia",42.3154,43.3569,"recovered",0
"910",2020-02-12,"","Georgia",42.3154,43.3569,"confirmed",0
"911",2020-02-12,"","Georgia",42.3154,43.3569,"death",0
"912",2020-02-12,"","Georgia",42.3154,43.3569,"recovered",0
"913",2020-02-11,"","Georgia",42.3154,43.3569,"confirmed",0
"914",2020-02-11,"","Georgia",42.3154,43.3569,"death",0
"915",2020-02-11,"","Georgia",42.3154,43.3569,"recovered",0
"916",2020-02-10,"","Georgia",42.3154,43.3569,"confirmed",0
"917",2020-02-10,"","Georgia",42.3154,43.3569,"death",0
"918",2020-02-10,"","Georgia",42.3154,43.3569,"recovered",0
"919",2020-02-09,"","Georgia",42.3154,43.3569,"confirmed",0
"920",2020-02-09,"","Georgia",42.3154,43.3569,"death",0
"921",2020-02-09,"","Georgia",42.3154,43.3569,"recovered",0
"922",2020-02-08,"","Georgia",42.3154,43.3569,"confirmed",0
"923",2020-02-08,"","Georgia",42.3154,43.3569,"death",0
"924",2020-02-08,"","Georgia",42.3154,43.3569,"recovered",0
"925",2020-02-07,"","Georgia",42.3154,43.3569,"confirmed",0
"926",2020-02-07,"","Georgia",42.3154,43.3569,"death",0
"927",2020-02-07,"","Georgia",42.3154,43.3569,"recovered",0
"928",2020-02-06,"","Georgia",42.3154,43.3569,"confirmed",0
"929",2020-02-06,"","Georgia",42.3154,43.3569,"death",0
"930",2020-02-06,"","Georgia",42.3154,43.3569,"recovered",0
"931",2020-02-05,"","Georgia",42.3154,43.3569,"confirmed",0
"932",2020-02-05,"","Georgia",42.3154,43.3569,"death",0
"933",2020-02-05,"","Georgia",42.3154,43.3569,"recovered",0
"934",2020-02-04,"","Georgia",42.3154,43.3569,"confirmed",0
"935",2020-02-04,"","Georgia",42.3154,43.3569,"death",0
"936",2020-02-04,"","Georgia",42.3154,43.3569,"recovered",0
"937",2020-02-03,"","Georgia",42.3154,43.3569,"confirmed",0
"938",2020-02-03,"","Georgia",42.3154,43.3569,"death",0
"939",2020-02-03,"","Georgia",42.3154,43.3569,"recovered",0
"940",2020-02-02,"","Georgia",42.3154,43.3569,"confirmed",0
"941",2020-02-02,"","Georgia",42.3154,43.3569,"death",0
"942",2020-02-02,"","Georgia",42.3154,43.3569,"recovered",0
"943",2020-02-01,"","Georgia",42.3154,43.3569,"confirmed",0
"944",2020-02-01,"","Georgia",42.3154,43.3569,"death",0
"945",2020-02-01,"","Georgia",42.3154,43.3569,"recovered",0
"946",2020-01-31,"","Georgia",42.3154,43.3569,"confirmed",0
"947",2020-01-31,"","Georgia",42.3154,43.3569,"death",0
"948",2020-01-31,"","Georgia",42.3154,43.3569,"recovered",0
"949",2020-01-30,"","Georgia",42.3154,43.3569,"confirmed",0
"950",2020-01-30,"","Georgia",42.3154,43.3569,"death",0
"951",2020-01-30,"","Georgia",42.3154,43.3569,"recovered",0
"952",2020-01-29,"","Georgia",42.3154,43.3569,"confirmed",0
"953",2020-01-29,"","Georgia",42.3154,43.3569,"death",0
"954",2020-01-29,"","Georgia",42.3154,43.3569,"recovered",0
"955",2020-01-28,"","Georgia",42.3154,43.3569,"confirmed",0
"956",2020-01-28,"","Georgia",42.3154,43.3569,"death",0
"957",2020-01-28,"","Georgia",42.3154,43.3569,"recovered",0
"958",2020-01-27,"","Georgia",42.3154,43.3569,"confirmed",0
"959",2020-01-27,"","Georgia",42.3154,43.3569,"death",0
"960",2020-01-27,"","Georgia",42.3154,43.3569,"recovered",0
"961",2020-01-26,"","Georgia",42.3154,43.3569,"confirmed",0
"962",2020-01-26,"","Georgia",42.3154,43.3569,"death",0
"963",2020-01-26,"","Georgia",42.3154,43.3569,"recovered",0
"964",2020-01-25,"","Georgia",42.3154,43.3569,"confirmed",0
"965",2020-01-25,"","Georgia",42.3154,43.3569,"death",0
"966",2020-01-25,"","Georgia",42.3154,43.3569,"recovered",0
"967",2020-01-24,"","Georgia",42.3154,43.3569,"confirmed",0
"968",2020-01-24,"","Georgia",42.3154,43.3569,"death",0
"969",2020-01-24,"","Georgia",42.3154,43.3569,"recovered",0
"970",2020-01-23,"","Georgia",42.3154,43.3569,"confirmed",0
"971",2020-01-23,"","Georgia",42.3154,43.3569,"death",0
"972",2020-01-23,"","Georgia",42.3154,43.3569,"recovered",0
"973",2020-01-22,"","Georgia",42.3154,43.3569,"confirmed",0
"974",2020-01-22,"","Georgia",42.3154,43.3569,"death",0
"975",2020-01-22,"","Georgia",42.3154,43.3569,"recovered",0
